(38.4819612, -100.467084)
(37.0622562, -97.0388338)
(38.6477381, -88.9232112)
(37.9840911, -120.3821381)
(33.4946353, -117.1473661)
(32.8383828, -116.9739167)
(30.4263092, -88.8908638)
(40.3367674, -75.4690674)
(34.739489, -112.009793)
(34.7691867, -84.9702475)
(39.1432057, -94.5733988)
(43.6086295, -116.392326)
(42.2579991, -88.841734)
(46.138011, -93.4707924)
(40.8175985, -73.0001068)
(26.1223084, -80.1433786)
(35.8684075, -92.1176521)
(35.8240265, -80.2533838)
(36.6673066, -78.3882002)
(39.8715528, -96.2583062)
(41.7950525, -87.9751964)
(34.257038, -85.1646726)
(34.3581474, -86.2947041)
(35.769799, -91.6409722)
(39.7686055, -94.8466322)
(39.4149034, -85.0563234)
(38.8114364, -89.953157)
(32.4078632, -87.0207473)
(44.1568531, -79.0870301)
(38.9719384, -95.2359496)
(36.9157056, -80.3876889)
(38.2856247, -85.8241312)
(43.5909038, -70.3395776)
(39.0006686, -74.799333)
(36.3320197, -94.1185366)
(33.4151005, -111.831455)
(39.6847822, -83.9296526)
(26.715364, -80.0532942)
(33.6170092, -117.9294401)
(35.3848841, -77.9927651)
(40.1552219, -75.889912)
(43.0806132, -96.7742341)
(34.5959265, -92.4890469)
(38.7624373, -93.7409596)
(38.5890723, -121.302728)
(40.87, -96.140562)
(32.698026, -85.823137)
(43.2715944, -89.7226827)
(32.6598902, -85.4558209)
(35.2702448, -106.6329806)
(36.8035642, -114.067141)
(33.4255117, -111.9400164)
(34.226488, -87.6214133)
(37.5339386, -95.8266483)
(41.7823216, -72.6120346)
(34.4646451, -81.9944042)
(41.6484421, -70.4811383)
(37.9331799, -75.3788141)
(37.0170633, -82.6103804)
(43.1753733, -89.7960089)
(43.19387865, -89.32262062220815)
(40.5875371, -86.6750059)
(30.5043583, -90.4611995)
(39.278622, -93.9768876)
(38.7296252, -120.798546)
(39.8745437, -76.8658078)
(35.4587305, -94.7879436)
(33.2757006, -82.9762589)
(30.4753525, -90.1010474)
(41.6844045, -93.9622388)
(39.1836082, -96.5716694)
(39.3898388, -74.5240422)
(39.1768621, -89.655615)
(41.2381017, -85.8530544)
(38.481809, -90.7415865)
(30.2751945, -89.7811745)
(39.1670396, -86.5342881)
(44.2597027, -88.8648344)
(39.3579068, -78.040009)
(32.7762719, -96.7968559)
(44.3387049, -72.7561208)
(44.290635, -105.501876)
(42.1030881, -72.3189404)
(35.8308944, -96.3907747)
(38.2770227, -85.7371604)
(43.1531421, -70.8000557)
(39.338885, -95.722483)
(39.8005505, -105.0811573)
(39.84173, -96.6480642)
(35.7564719, -83.9704593)
(32.753177, -97.3327459)
(32.4610708, -84.9880449)
(42.0171798, -93.9254114)
(34.4435937, -86.9347899)
(36.1631575, -82.8309861)
(45.5913275, -94.1673802)
(37.0300969, -76.3452057)
(40.6343406, -93.4513207)
(43.8508134, -89.1217828)
(39.7082498, -91.3587413)
(38.8791783, -99.3267702)
(42.1275504, -96.1524914)
(39.415779, -77.4127562)
(37.2333253, -121.6846349)
(40.4906216, -98.9472344)
(33.9323307, -117.5508901)
(39.1230777, -93.1968704)
(32.246382100000005, -106.37426168207492)
(32.2228765, -110.974847)
(35.6144446, -88.8177418)
(42.9632425, -85.6678639)
(39.7931577, -76.7302495)
(44.8036159, -68.7702127)
(39.2919974, -84.9580121)
(45.820233, -88.06596)
(43.7913679, -89.3198414)
(41.728267, -122.527392)
(39.3671841, -94.7795799)
(41.5623178, -72.6509061)
(40.5159304, -75.5551858)
(37.3931054, -94.0938304)
(33.6633386, -117.903317)
(45.4649805, -98.487813)
(43.7913679, -89.3198414)
(38.0841964, -95.1535856)
(42.1275504, -96.1524914)
(41.7697533, -87.9358931)
(32.1534836, -90.1311971)
(39.9624662, -76.727729)
(46.138011, -93.4707924)
(41.4524974, -96.3511329)
(35.769799, -91.6409722)
(39.2022866, -83.611587)
(35.2622654, -81.1838186)
(42.5846773, -87.8212263)
(35.4094178, -80.5800049)
(41.2587459, -95.9383758)
(42.2713945, -89.093966)
(46.510407, -114.094385)
(33.2000368, -117.2425355)
(38.951883, -92.3337366)
(45.7874957, -108.49607)
(33.757805, -116.4354884)
(50.000678, -86.000977)
(42.5876342, -72.6002068)
(39.1112168, -77.8338839)
(39.2805222, -94.9278791)
(41.5824086, -85.834366)
(39.3582412, -93.4965428)
(37.9411668, -121.9357878)
(38.6786109, -121.7733285)
(39.6526498, -78.762383)
(38.577359, -92.1724265)
(36.3126005, -95.6160686)
(37.305047, -93.4285272)
(38.9751547, -92.7440277)
(36.5568929, -89.9660641)
(38.5502547, -86.6199659)
(40.816629, -96.4304931)
(34.5972449, -83.7633058)
(41.4776121, -91.1210053)
(34.2576067, -88.7033859)
(36.5859718, -79.3950228)
(41.0321808, -87.1066598)
(40.506463, -111.4132963)
(37.0065078, -121.5631723)
(46.8791756, -102.7896242)
(31.5654441, -91.4259495)
(32.7940651, -79.8625851)
(52.305554, 4.6926644)
(33.3401108, -86.6302625)
(38.9340002, -76.8966397)
(33.4943487, -81.9705909)
(44.490817, -103.85937)
(35.8460396, -86.3921096)
(37.8399791, -94.7082882)
(33.3870578, -84.2829784)
(37.9716898, -100.8726618)
(1.3577416, 34.6847614)
(33.7219991, -116.0372472)
(41.258841, -95.8519484)
(37.3361663, -121.890591)
(34.11841, -91.382036)
(32.1297054, -81.1706235)
(31.7059751, -83.6535591)
(35.3784666, -94.3996456)
(33.6956461, -78.8900409)
(40.5508527, -105.0668085)
(40.5152491, -107.5464541)
(34.7312005, -87.70253)
(35.6054921, -85.1892276)
(38.1944667, -95.7427641)
(41.5910323, -93.6046655)
(39.7855096, -85.7681979)
(37.0481417, -112.528547)
(36.51569895, -82.25700786271597)
(44.9497487, -93.0931028)
(38.8970508, -98.7980433)
(38.8838856, -94.81887)
(34.9037063, -110.159316)
(35.2081641, -95.5485268)
(39.7778712, -77.6686038)
(45.6794293, -111.044047)
(36.8529841, -75.9774183)
(43.4229305, -70.6546639)
(34.1489805, -82.112882)
(32.7940651, -79.8625851)
(39.248739, -94.900246)
(38.4968075, -89.14648072190121)
(35.7325352, -78.8505516)
(39.6161124, -106.7172844)
(36.0525993, -95.7908195)
(37.9374939, -107.812285)
(34.401749499999994, -118.917766849615)
(43.1116731, -88.4992659)
(37.8044557, -122.271356)
(35.1680139, -86.1084401)
(40.966312, -91.5539956)
(33.2556719, -87.3208336)
(35.2450607, -81.3410516)
(43.3197265, -87.9534226)
(33.629247, -112.3681428)
(40.385549, -105.04436132094955)
(42.0503062, -89.4312201)
(36.6103334, -88.314761)
(37.130408, -121.6544974)
(35.2503394, -112.186948)
(42.0171798, -93.9254114)
(34.9873822, -90.0034862)
(43.0574079, -96.1602368)
(36.0346393, -89.3857496)
(39.5744299, -106.0975196)
(30.3118769, -95.4560512)
(42.2037103, -83.2067556)
(37.881541, -95.7326925)
(34.6100243, -112.315721)
(47.7301145, -122.552989)
(38.856559, -78.5890893)
